Protein_ID	gene
evm.model.Ap2.1979	evm.TU.Ap2.1979
evm.model.Ap2.1978.1.5f15e0ab	evm.TU.Ap2.1978.1.5f15e0ab
evm.model.Ap2.1978	evm.TU.Ap2.1978
evm.model.Ap2.1977	evm.TU.Ap2.1977
evm.model.Ap2.1976	evm.TU.Ap2.1976
evm.model.Ap2.1975	evm.TU.Ap2.1975
evm.model.Ap2.1974	evm.TU.Ap2.1974
evm.model.Ap2.1973	evm.TU.Ap2.1973
evm.model.Ap2.1972	evm.TU.Ap2.1972
evm.model.Ap2.1971	evm.TU.Ap2.1971
evm.model.Ap2.1970	evm.TU.Ap2.1970
evm.model.Ap2.3535	evm.TU.Ap2.3535
evm.model.Ap2.3534	evm.TU.Ap2.3534
evm.model.Ap2.3537	evm.TU.Ap2.3537
evm.model.Ap2.3536	evm.TU.Ap2.3536
evm.model.Ap2.3531	evm.TU.Ap2.3531
evm.model.Ap2.3530	evm.TU.Ap2.3530
evm.model.Ap2.3533	evm.TU.Ap2.3533
evm.model.Ap2.3532	evm.TU.Ap2.3532
evm.model.Ap2.3539	evm.TU.Ap2.3539
evm.model.Ap2.3538	evm.TU.Ap2.3538
evm.model.Ap2.474	evm.TU.Ap2.474
evm.model.Ap2.475	evm.TU.Ap2.475
evm.model.Ap2.472	evm.TU.Ap2.472
evm.model.Ap2.473	evm.TU.Ap2.473
evm.model.Ap2.470	evm.TU.Ap2.470
evm.model.Ap2.471	evm.TU.Ap2.471
evm.model.Ap2.788	evm.TU.Ap2.788
evm.model.Ap2.789	evm.TU.Ap2.789
evm.model.Ap2.784	evm.TU.Ap2.784
evm.model.Ap2.785	evm.TU.Ap2.785
evm.model.Ap2.786	evm.TU.Ap2.786
evm.model.Ap2.787	evm.TU.Ap2.787
evm.model.Ap2.780	evm.TU.Ap2.780
evm.model.Ap2.781	evm.TU.Ap2.781
evm.model.Ap2.782	evm.TU.Ap2.782
evm.model.Ap2.783	evm.TU.Ap2.783
evm.model.Ap2.1887	evm.TU.Ap2.1887
evm.model.Ap2.3049	evm.TU.Ap2.3049
evm.model.Ap2.3048	evm.TU.Ap2.3048
evm.model.Ap2.2936	evm.TU.Ap2.2936
evm.model.Ap2.2937	evm.TU.Ap2.2937
evm.model.Ap2.2934	evm.TU.Ap2.2934
evm.model.Ap2.2935	evm.TU.Ap2.2935
evm.model.Ap2.2932	evm.TU.Ap2.2932
evm.model.Ap2.2930	evm.TU.Ap2.2930
evm.model.Ap2.2931	evm.TU.Ap2.2931
evm.model.Ap2.2938	evm.TU.Ap2.2938
evm.model.Ap2.2939	evm.TU.Ap2.2939
evm.model.Ap2.74	evm.TU.Ap2.74
evm.model.Ap2.78	evm.TU.Ap2.78
evm.model.Ap2.3020	evm.TU.Ap2.3020
evm.model.Ap2.2589	evm.TU.Ap2.2589
evm.model.Ap2.2588	evm.TU.Ap2.2588
evm.model.Ap2.2587	evm.TU.Ap2.2587
evm.model.Ap2.2586	evm.TU.Ap2.2586
evm.model.Ap2.2585	evm.TU.Ap2.2585
evm.model.Ap2.2584	evm.TU.Ap2.2584
evm.model.Ap2.2583	evm.TU.Ap2.2583
evm.model.Ap2.2582	evm.TU.Ap2.2582
evm.model.Ap2.2581	evm.TU.Ap2.2581
evm.model.Ap2.2580	evm.TU.Ap2.2580
evm.model.Ap2.1588	evm.TU.Ap2.1588
evm.model.Ap2.1589	evm.TU.Ap2.1589
evm.model.Ap2.2055	evm.TU.Ap2.2055
evm.model.Ap2.2054	evm.TU.Ap2.2054
evm.model.Ap2.2057	evm.TU.Ap2.2057
evm.model.Ap2.2056	evm.TU.Ap2.2056
evm.model.Ap2.2051	evm.TU.Ap2.2051
evm.model.Ap2.2050	evm.TU.Ap2.2050
evm.model.Ap2.2053	evm.TU.Ap2.2053
evm.model.Ap2.2052	evm.TU.Ap2.2052
evm.model.Ap2.2059	evm.TU.Ap2.2059
evm.model.Ap2.2058	evm.TU.Ap2.2058
evm.model.Ap2.627	evm.TU.Ap2.627
evm.model.Ap2.626	evm.TU.Ap2.626
evm.model.Ap2.625	evm.TU.Ap2.625
evm.model.Ap2.624	evm.TU.Ap2.624
evm.model.Ap2.623	evm.TU.Ap2.623
evm.model.Ap2.622	evm.TU.Ap2.622
evm.model.Ap2.621	evm.TU.Ap2.621
evm.model.Ap2.620	evm.TU.Ap2.620
evm.model.Ap2.629	evm.TU.Ap2.629
evm.model.Ap2.628	evm.TU.Ap2.628
evm.model.Ap2.1744	evm.TU.Ap2.1744
evm.model.Ap2.1745	evm.TU.Ap2.1745
evm.model.Ap2.1746	evm.TU.Ap2.1746
evm.model.Ap2.1747	evm.TU.Ap2.1747
evm.model.Ap2.1740	evm.TU.Ap2.1740
evm.model.Ap2.1741	evm.TU.Ap2.1741
evm.model.Ap2.1742	evm.TU.Ap2.1742
evm.model.Ap2.1743	evm.TU.Ap2.1743
evm.model.Ap2.1748	evm.TU.Ap2.1748
evm.model.Ap2.1749	evm.TU.Ap2.1749
evm.model.Ap2.2217	evm.TU.Ap2.2217
evm.model.Ap2.2216	evm.TU.Ap2.2216
evm.model.Ap2.2215	evm.TU.Ap2.2215
evm.model.Ap2.2214	evm.TU.Ap2.2214
evm.model.Ap2.2213	evm.TU.Ap2.2213
evm.model.Ap2.2212	evm.TU.Ap2.2212
evm.model.Ap2.2211	evm.TU.Ap2.2211
evm.model.Ap2.2210	evm.TU.Ap2.2210
evm.model.Ap2.2219	evm.TU.Ap2.2219
evm.model.Ap2.2218	evm.TU.Ap2.2218
evm.model.Ap2.19	evm.TU.Ap2.19
evm.model.Ap2.18	evm.TU.Ap2.18
evm.model.Ap2.11	evm.TU.Ap2.11
evm.model.Ap2.10	evm.TU.Ap2.10
evm.model.Ap2.13	evm.TU.Ap2.13
evm.model.Ap2.12	evm.TU.Ap2.12
evm.model.Ap2.15	evm.TU.Ap2.15
evm.model.Ap2.14	evm.TU.Ap2.14
evm.model.Ap2.17.1.5f15dc8d	evm.TU.Ap2.17.1.5f15dc8d
evm.model.Ap2.17	evm.TU.Ap2.17
evm.model.Ap2.16	evm.TU.Ap2.16
evm.model.Ap2.1205	evm.TU.Ap2.1205
evm.model.Ap2.4059	evm.TU.Ap2.4059
evm.model.Ap2.4058	evm.TU.Ap2.4058
evm.model.Ap2.4057	evm.TU.Ap2.4057
evm.model.Ap2.4056	evm.TU.Ap2.4056
evm.model.Ap2.4055	evm.TU.Ap2.4055
evm.model.Ap2.4054	evm.TU.Ap2.4054
evm.model.Ap2.4053	evm.TU.Ap2.4053
evm.model.Ap2.4052	evm.TU.Ap2.4052
evm.model.Ap2.4051	evm.TU.Ap2.4051
evm.model.Ap2.4050	evm.TU.Ap2.4050
evm.model.Ap2.1201	evm.TU.Ap2.1201
evm.model.Ap2.1200	evm.TU.Ap2.1200
evm.model.Ap2.1202	evm.TU.Ap2.1202
evm.model.Ap2.1268	evm.TU.Ap2.1268
evm.model.Ap2.1265	evm.TU.Ap2.1265
evm.model.Ap2.1263	evm.TU.Ap2.1263
evm.model.Ap2.1262	evm.TU.Ap2.1262
evm.model.Ap2.1261	evm.TU.Ap2.1261
evm.model.Ap2.1260	evm.TU.Ap2.1260
evm.model.Ap2.269_evm.model.Ap2.270_evm.model.Ap2.271.1.5f1688b9	evm.TU.Ap2.269.evm.TU.Ap2.270.evm.TU.Ap2.271.1.5f1688b9
evm.model.Ap2.269_evm.model.Ap2.270_evm.model.Ap2.271	evm.TU.Ap2.269.evm.TU.Ap2.270.evm.TU.Ap2.271
evm.model.Ap2.1461	evm.TU.Ap2.1461
evm.model.Ap2.1460	evm.TU.Ap2.1460
evm.model.Ap2.1463	evm.TU.Ap2.1463
evm.model.Ap2.1462	evm.TU.Ap2.1462
evm.model.Ap2.1465	evm.TU.Ap2.1465
evm.model.Ap2.1464	evm.TU.Ap2.1464
evm.model.Ap2.1467	evm.TU.Ap2.1467
evm.model.Ap2.1466	evm.TU.Ap2.1466
evm.model.Ap2.1469	evm.TU.Ap2.1469
evm.model.Ap2.1468	evm.TU.Ap2.1468
evm.model.Ap2.3010	evm.TU.Ap2.3010
evm.model.Ap2.159	evm.TU.Ap2.159
evm.model.Ap2.158	evm.TU.Ap2.158
evm.model.Ap2.151	evm.TU.Ap2.151
evm.model.Ap2.150	evm.TU.Ap2.150
evm.model.Ap2.153	evm.TU.Ap2.153
evm.model.Ap2.152	evm.TU.Ap2.152
evm.model.Ap2.155	evm.TU.Ap2.155
evm.model.Ap2.154	evm.TU.Ap2.154
evm.model.Ap2.157	evm.TU.Ap2.157
evm.model.Ap2.156	evm.TU.Ap2.156
evm.model.Ap2.1053_evm.model.Ap2.1055	evm.TU.Ap2.1053.evm.TU.Ap2.1055
evm.model.Ap2.1058	evm.TU.Ap2.1058
evm.model.Ap2.1059	evm.TU.Ap2.1059
evm.model.Ap2.2507	evm.TU.Ap2.2507
evm.model.Ap2.2506	evm.TU.Ap2.2506
evm.model.Ap2.2505	evm.TU.Ap2.2505
evm.model.Ap2.2504	evm.TU.Ap2.2504
evm.model.Ap2.2503	evm.TU.Ap2.2503
evm.model.Ap2.2502	evm.TU.Ap2.2502
evm.model.Ap2.2501	evm.TU.Ap2.2501
evm.model.Ap2.2500	evm.TU.Ap2.2500
evm.model.Ap2.2509	evm.TU.Ap2.2509
evm.model.Ap2.2508	evm.TU.Ap2.2508
evm.model.Ap2.3368	evm.TU.Ap2.3368
evm.model.Ap2.3369	evm.TU.Ap2.3369
evm.model.Ap2.3364	evm.TU.Ap2.3364
evm.model.Ap2.3365	evm.TU.Ap2.3365
evm.model.Ap2.3366	evm.TU.Ap2.3366
evm.model.Ap2.3367	evm.TU.Ap2.3367
evm.model.Ap2.3360	evm.TU.Ap2.3360
evm.model.Ap2.3361	evm.TU.Ap2.3361
evm.model.Ap2.3362	evm.TU.Ap2.3362
evm.model.Ap2.3363	evm.TU.Ap2.3363
evm.model.Ap2.1077	evm.TU.Ap2.1077
evm.model.Ap2.1074	evm.TU.Ap2.1074
evm.model.Ap2.1075	evm.TU.Ap2.1075
evm.model.Ap2.1073	evm.TU.Ap2.1073
evm.model.Ap2.1070	evm.TU.Ap2.1070
evm.model.Ap2.3168	evm.TU.Ap2.3168
evm.model.Ap2.3169	evm.TU.Ap2.3169
evm.model.Ap2.3166	evm.TU.Ap2.3166
evm.model.Ap2.3167	evm.TU.Ap2.3167
evm.model.Ap2.3164	evm.TU.Ap2.3164
evm.model.Ap2.3165	evm.TU.Ap2.3165
evm.model.Ap2.3162	evm.TU.Ap2.3162
evm.model.Ap2.3163	evm.TU.Ap2.3163
evm.model.Ap2.3160	evm.TU.Ap2.3160
evm.model.Ap2.3161	evm.TU.Ap2.3161
evm.model.Ap2.3830	evm.TU.Ap2.3830
evm.model.Ap2.3831	evm.TU.Ap2.3831
evm.model.Ap2.3832	evm.TU.Ap2.3832
evm.model.Ap2.3833	evm.TU.Ap2.3833
evm.model.Ap2.3834	evm.TU.Ap2.3834
evm.model.Ap2.3835	evm.TU.Ap2.3835
evm.model.Ap2.3836	evm.TU.Ap2.3836
evm.model.Ap2.3837	evm.TU.Ap2.3837
evm.model.Ap2.3838	evm.TU.Ap2.3838
evm.model.Ap2.3839	evm.TU.Ap2.3839
evm.model.Ap2.1151.2.5f15df00	evm.TU.Ap2.1151.2.5f15df00
evm.model.Ap2.1151	evm.TU.Ap2.1151
evm.model.Ap2.1151.1.5f15deff	evm.TU.Ap2.1151.1.5f15deff
evm.model.Ap2.1151.2.5f15df00.1.5f168bdd	evm.TU.Ap2.1151.2.5f15df00.1.5f168bdd
evm.model.Ap2.1150	evm.TU.Ap2.1150
evm.model.Ap2.1153	evm.TU.Ap2.1153
evm.model.Ap2.1152	evm.TU.Ap2.1152
evm.model.Ap2.1155	evm.TU.Ap2.1155
evm.model.Ap2.1154	evm.TU.Ap2.1154
evm.model.Ap2.1157	evm.TU.Ap2.1157
evm.model.Ap2.1156	evm.TU.Ap2.1156
evm.model.Ap2.1159	evm.TU.Ap2.1159
evm.model.Ap2.1158	evm.TU.Ap2.1158
evm.model.Ap2.2716	evm.TU.Ap2.2716
evm.model.Ap2.2717	evm.TU.Ap2.2717
evm.model.Ap2.2714	evm.TU.Ap2.2714
evm.model.Ap2.2715	evm.TU.Ap2.2715
evm.model.Ap2.2712	evm.TU.Ap2.2712
evm.model.Ap2.2713	evm.TU.Ap2.2713
evm.model.Ap2.2710	evm.TU.Ap2.2710
evm.model.Ap2.2711	evm.TU.Ap2.2711
evm.model.Ap2.2718	evm.TU.Ap2.2718
evm.model.Ap2.2719	evm.TU.Ap2.2719
evm.model.Ap2.3449	evm.TU.Ap2.3449
evm.model.Ap2.3448	evm.TU.Ap2.3448
evm.model.Ap2.3441	evm.TU.Ap2.3441
evm.model.Ap2.3440	evm.TU.Ap2.3440
evm.model.Ap2.3443	evm.TU.Ap2.3443
evm.model.Ap2.3442	evm.TU.Ap2.3442
evm.model.Ap2.3444	evm.TU.Ap2.3444
evm.model.Ap2.3447	evm.TU.Ap2.3447
evm.model.Ap2.3446	evm.TU.Ap2.3446
evm.model.Ap2.870	evm.TU.Ap2.870
evm.model.Ap2.871	evm.TU.Ap2.871
evm.model.Ap2.876	evm.TU.Ap2.876
evm.model.Ap2.877	evm.TU.Ap2.877
evm.model.Ap2.875	evm.TU.Ap2.875
evm.model.Ap2.878	evm.TU.Ap2.878
evm.model.Ap2.879	evm.TU.Ap2.879
evm.model.Ap2.2158	evm.TU.Ap2.2158
evm.model.Ap2.2159	evm.TU.Ap2.2159
evm.model.Ap2.2150	evm.TU.Ap2.2150
evm.model.Ap2.2151	evm.TU.Ap2.2151
evm.model.Ap2.2152	evm.TU.Ap2.2152
evm.model.Ap2.2153	evm.TU.Ap2.2153
evm.model.Ap2.2154	evm.TU.Ap2.2154
evm.model.Ap2.2155	evm.TU.Ap2.2155
evm.model.Ap2.2156	evm.TU.Ap2.2156
evm.model.Ap2.2157	evm.TU.Ap2.2157
evm.model.Ap2.3289	evm.TU.Ap2.3289
evm.model.Ap2.3288	evm.TU.Ap2.3288
evm.model.Ap2.3283	evm.TU.Ap2.3283
evm.model.Ap2.3282	evm.TU.Ap2.3282
evm.model.Ap2.3281	evm.TU.Ap2.3281
evm.model.Ap2.3280	evm.TU.Ap2.3280
evm.model.Ap2.3287	evm.TU.Ap2.3287
evm.model.Ap2.3286	evm.TU.Ap2.3286
evm.model.Ap2.3285	evm.TU.Ap2.3285
evm.model.Ap2.3284	evm.TU.Ap2.3284
evm.model.Ap2.1340	evm.TU.Ap2.1340
evm.model.Ap2.1341	evm.TU.Ap2.1341
evm.model.Ap2.1342	evm.TU.Ap2.1342
evm.model.Ap2.1343	evm.TU.Ap2.1343
evm.model.Ap2.1344	evm.TU.Ap2.1344
evm.model.Ap2.1346	evm.TU.Ap2.1346
evm.model.Ap2.1347	evm.TU.Ap2.1347
evm.model.Ap2.1348	evm.TU.Ap2.1348
evm.model.Ap2.1349	evm.TU.Ap2.1349
evm.model.Ap2.759	evm.TU.Ap2.759
evm.model.Ap2.758	evm.TU.Ap2.758
evm.model.Ap2.753	evm.TU.Ap2.753
evm.model.Ap2.752	evm.TU.Ap2.752
evm.model.Ap2.751	evm.TU.Ap2.751
evm.model.Ap2.750	evm.TU.Ap2.750
evm.model.Ap2.757	evm.TU.Ap2.757
evm.model.Ap2.756	evm.TU.Ap2.756
evm.model.Ap2.755	evm.TU.Ap2.755
evm.model.Ap2.754	evm.TU.Ap2.754
evm.model.Ap2.1638	evm.TU.Ap2.1638
evm.model.Ap2.1639	evm.TU.Ap2.1639
evm.model.Ap2.1630	evm.TU.Ap2.1630
evm.model.Ap2.1631	evm.TU.Ap2.1631
evm.model.Ap2.1632	evm.TU.Ap2.1632
evm.model.Ap2.1633	evm.TU.Ap2.1633
evm.model.Ap2.1634	evm.TU.Ap2.1634
evm.model.Ap2.1635	evm.TU.Ap2.1635
evm.model.Ap2.1636	evm.TU.Ap2.1636
evm.model.Ap2.1637	evm.TU.Ap2.1637
evm.model.Ap2.3678	evm.TU.Ap2.3678
evm.model.Ap2.3679	evm.TU.Ap2.3679
evm.model.Ap2.3676	evm.TU.Ap2.3676
evm.model.Ap2.3677	evm.TU.Ap2.3677
evm.model.Ap2.3674	evm.TU.Ap2.3674
evm.model.Ap2.3675	evm.TU.Ap2.3675
evm.model.Ap2.3672	evm.TU.Ap2.3672
evm.model.Ap2.3673	evm.TU.Ap2.3673
evm.model.Ap2.3670	evm.TU.Ap2.3670
evm.model.Ap2.3671	evm.TU.Ap2.3671
evm.model.Ap2.3098	evm.TU.Ap2.3098
evm.model.Ap2.3099	evm.TU.Ap2.3099
evm.model.Ap2.3092	evm.TU.Ap2.3092
evm.model.Ap2.3093	evm.TU.Ap2.3093
evm.model.Ap2.3090	evm.TU.Ap2.3090
evm.model.Ap2.3091	evm.TU.Ap2.3091
evm.model.Ap2.3096	evm.TU.Ap2.3096
evm.model.Ap2.3097	evm.TU.Ap2.3097
evm.model.Ap2.3094	evm.TU.Ap2.3094
evm.model.Ap2.3095	evm.TU.Ap2.3095
evm.model.Ap2.1062	evm.TU.Ap2.1062
evm.model.Ap2.362	evm.TU.Ap2.362
evm.model.Ap2.363	evm.TU.Ap2.363
evm.model.Ap2.360	evm.TU.Ap2.360
evm.model.Ap2.361	evm.TU.Ap2.361
evm.model.Ap2.366	evm.TU.Ap2.366
evm.model.Ap2.367	evm.TU.Ap2.367
evm.model.Ap2.364	evm.TU.Ap2.364
evm.model.Ap2.365	evm.TU.Ap2.365
evm.model.Ap2.368	evm.TU.Ap2.368
evm.model.Ap2.369	evm.TU.Ap2.369
evm.model.Ap2.2873	evm.TU.Ap2.2873
evm.model.Ap2.2872	evm.TU.Ap2.2872
evm.model.Ap2.2871	evm.TU.Ap2.2871
evm.model.Ap2.2870	evm.TU.Ap2.2870
evm.model.Ap2.2877	evm.TU.Ap2.2877
evm.model.Ap2.2875	evm.TU.Ap2.2875
evm.model.Ap2.2874	evm.TU.Ap2.2874
evm.model.Ap2.2879	evm.TU.Ap2.2879
evm.model.Ap2.2878	evm.TU.Ap2.2878
evm.model.Ap2.948	evm.TU.Ap2.948
evm.model.Ap2.949	evm.TU.Ap2.949
evm.model.Ap2.946	evm.TU.Ap2.946
evm.model.Ap2.947	evm.TU.Ap2.947
evm.model.Ap2.944	evm.TU.Ap2.944
evm.model.Ap2.945	evm.TU.Ap2.945
evm.model.Ap2.942	evm.TU.Ap2.942
evm.model.Ap2.943	evm.TU.Ap2.943
evm.model.Ap2.940	evm.TU.Ap2.940
evm.model.Ap2.941	evm.TU.Ap2.941
evm.model.Ap2.2468	evm.TU.Ap2.2468
evm.model.Ap2.2469	evm.TU.Ap2.2469
evm.model.Ap2.2460	evm.TU.Ap2.2460
evm.model.Ap2.2461	evm.TU.Ap2.2461
evm.model.Ap2.2462	evm.TU.Ap2.2462
evm.model.Ap2.2463	evm.TU.Ap2.2463
evm.model.Ap2.2464	evm.TU.Ap2.2464
evm.model.Ap2.2465	evm.TU.Ap2.2465
evm.model.Ap2.2466	evm.TU.Ap2.2466
evm.model.Ap2.2467	evm.TU.Ap2.2467
evm.model.Ap2.1849	evm.TU.Ap2.1849
evm.model.Ap2.1848	evm.TU.Ap2.1848
evm.model.Ap2.1843	evm.TU.Ap2.1843
evm.model.Ap2.1842	evm.TU.Ap2.1842
evm.model.Ap2.1841	evm.TU.Ap2.1841
evm.model.Ap2.1840	evm.TU.Ap2.1840
evm.model.Ap2.1847	evm.TU.Ap2.1847
evm.model.Ap2.1846	evm.TU.Ap2.1846
evm.model.Ap2.1846.1.5f15e064	evm.TU.Ap2.1846.1.5f15e064
evm.model.Ap2.1845	evm.TU.Ap2.1845
evm.model.Ap2.1844	evm.TU.Ap2.1844
evm.model.Ap2.2798	evm.TU.Ap2.2798
evm.model.Ap2.2799	evm.TU.Ap2.2799
evm.model.Ap2.2796	evm.TU.Ap2.2796
evm.model.Ap2.2797	evm.TU.Ap2.2797
evm.model.Ap2.2794	evm.TU.Ap2.2794
evm.model.Ap2.2795	evm.TU.Ap2.2795
evm.model.Ap2.2792	evm.TU.Ap2.2792
evm.model.Ap2.2793	evm.TU.Ap2.2793
evm.model.Ap2.2790	evm.TU.Ap2.2790
evm.model.Ap2.2791	evm.TU.Ap2.2791
evm.model.Ap2.1313	evm.TU.Ap2.1313
evm.model.Ap2.1312	evm.TU.Ap2.1312
evm.model.Ap2.1311	evm.TU.Ap2.1311
evm.model.Ap2.1310	evm.TU.Ap2.1310
evm.model.Ap2.1316	evm.TU.Ap2.1316
evm.model.Ap2.542	evm.TU.Ap2.542
evm.model.Ap2.543	evm.TU.Ap2.543
evm.model.Ap2.540	evm.TU.Ap2.540
evm.model.Ap2.541	evm.TU.Ap2.541
evm.model.Ap2.546	evm.TU.Ap2.546
evm.model.Ap2.547	evm.TU.Ap2.547
evm.model.Ap2.544	evm.TU.Ap2.544
evm.model.Ap2.545	evm.TU.Ap2.545
evm.model.Ap2.548	evm.TU.Ap2.548
evm.model.Ap2.549	evm.TU.Ap2.549
evm.model.Ap2.2439_evm.model.Ap2.2441	evm.TU.Ap2.2439.evm.TU.Ap2.2441
evm.model.Ap2.3203	evm.TU.Ap2.3203
evm.model.Ap2.3203.1.5f15e359	evm.TU.Ap2.3203.1.5f15e359
evm.model.Ap2.3202	evm.TU.Ap2.3202
evm.model.Ap2.3201	evm.TU.Ap2.3201
evm.model.Ap2.3200	evm.TU.Ap2.3200
evm.model.Ap2.3207	evm.TU.Ap2.3207
evm.model.Ap2.3206	evm.TU.Ap2.3206
evm.model.Ap2.3206.1.5f15e35c	evm.TU.Ap2.3206.1.5f15e35c
evm.model.Ap2.3205	evm.TU.Ap2.3205
evm.model.Ap2.3204	evm.TU.Ap2.3204
evm.model.Ap2.3209	evm.TU.Ap2.3209
evm.model.Ap2.3208	evm.TU.Ap2.3208
evm.model.Ap2.3208.1.5f15e35f	evm.TU.Ap2.3208.1.5f15e35f
evm.model.Ap2.3975	evm.TU.Ap2.3975
evm.model.Ap2.3974	evm.TU.Ap2.3974
evm.model.Ap2.3977	evm.TU.Ap2.3977
evm.model.Ap2.3976	evm.TU.Ap2.3976
evm.model.Ap2.3971	evm.TU.Ap2.3971
evm.model.Ap2.3970	evm.TU.Ap2.3970
evm.model.Ap2.3973	evm.TU.Ap2.3973
evm.model.Ap2.3972	evm.TU.Ap2.3972
evm.model.Ap2.3979	evm.TU.Ap2.3979
evm.model.Ap2.3978	evm.TU.Ap2.3978
evm.model.Ap2.1267	evm.TU.Ap2.1267
evm.model.Ap2.1266	evm.TU.Ap2.1266
evm.model.Ap2.2619	evm.TU.Ap2.2619
evm.model.Ap2.2618	evm.TU.Ap2.2618
evm.model.Ap2.2617	evm.TU.Ap2.2617
evm.model.Ap2.3568	evm.TU.Ap2.3568
evm.model.Ap2.3569	evm.TU.Ap2.3569
evm.model.Ap2.3562	evm.TU.Ap2.3562
evm.model.Ap2.3563	evm.TU.Ap2.3563
evm.model.Ap2.3560.1.5f15e42b	evm.TU.Ap2.3560.1.5f15e42b
evm.model.Ap2.3560	evm.TU.Ap2.3560
evm.model.Ap2.3561	evm.TU.Ap2.3561
evm.model.Ap2.3566	evm.TU.Ap2.3566
evm.model.Ap2.3567	evm.TU.Ap2.3567
evm.model.Ap2.3564	evm.TU.Ap2.3564
evm.model.Ap2.3565	evm.TU.Ap2.3565
evm.model.Ap2.1503	evm.TU.Ap2.1503
evm.model.Ap2.1500	evm.TU.Ap2.1500
evm.model.Ap2.2363	evm.TU.Ap2.2363
evm.model.Ap2.2362	evm.TU.Ap2.2362
evm.model.Ap2.2361	evm.TU.Ap2.2361
evm.model.Ap2.2360	evm.TU.Ap2.2360
evm.model.Ap2.2367	evm.TU.Ap2.2367
evm.model.Ap2.2366	evm.TU.Ap2.2366
evm.model.Ap2.2365	evm.TU.Ap2.2365
evm.model.Ap2.2364	evm.TU.Ap2.2364
evm.model.Ap2.2369	evm.TU.Ap2.2369
evm.model.Ap2.2368	evm.TU.Ap2.2368
evm.model.Ap2.3012	evm.TU.Ap2.3012
evm.model.Ap2.3013	evm.TU.Ap2.3013
evm.model.Ap2.3011	evm.TU.Ap2.3011
evm.model.Ap2.3016	evm.TU.Ap2.3016
evm.model.Ap2.3017	evm.TU.Ap2.3017
evm.model.Ap2.3014	evm.TU.Ap2.3014
evm.model.Ap2.3015	evm.TU.Ap2.3015
evm.model.Ap2.3018	evm.TU.Ap2.3018
evm.model.Ap2.3019	evm.TU.Ap2.3019
evm.model.Ap2.2949	evm.TU.Ap2.2949
evm.model.Ap2.2948	evm.TU.Ap2.2948
evm.model.Ap2.2947	evm.TU.Ap2.2947
evm.model.Ap2.2946	evm.TU.Ap2.2946
evm.model.Ap2.2945	evm.TU.Ap2.2945
evm.model.Ap2.2944	evm.TU.Ap2.2944
evm.model.Ap2.2943	evm.TU.Ap2.2943
evm.model.Ap2.2942	evm.TU.Ap2.2942
evm.model.Ap2.2941	evm.TU.Ap2.2941
evm.model.Ap2.2940	evm.TU.Ap2.2940
evm.model.Ap2.4129	evm.TU.Ap2.4129
evm.model.Ap2.4128	evm.TU.Ap2.4128
evm.model.Ap2.4123	evm.TU.Ap2.4123
evm.model.Ap2.4122	evm.TU.Ap2.4122
evm.model.Ap2.4121	evm.TU.Ap2.4121
evm.model.Ap2.4120	evm.TU.Ap2.4120
evm.model.Ap2.4127.1.5f15e566	evm.TU.Ap2.4127.1.5f15e566
evm.model.Ap2.4127	evm.TU.Ap2.4127
evm.model.Ap2.4126	evm.TU.Ap2.4126
evm.model.Ap2.4125	evm.TU.Ap2.4125
evm.model.Ap2.4124	evm.TU.Ap2.4124
evm.model.Ap2.1579	evm.TU.Ap2.1579
evm.model.Ap2.1578	evm.TU.Ap2.1578
evm.model.Ap2.1573	evm.TU.Ap2.1573
evm.model.Ap2.1572	evm.TU.Ap2.1572
evm.model.Ap2.1571	evm.TU.Ap2.1571
evm.model.Ap2.1570	evm.TU.Ap2.1570
evm.model.Ap2.1577	evm.TU.Ap2.1577
evm.model.Ap2.1576	evm.TU.Ap2.1576
evm.model.Ap2.1575	evm.TU.Ap2.1575
evm.model.Ap2.1574	evm.TU.Ap2.1574
evm.model.Ap2.2008	evm.TU.Ap2.2008
evm.model.Ap2.2009	evm.TU.Ap2.2009
evm.model.Ap2.2002	evm.TU.Ap2.2002
evm.model.Ap2.2003	evm.TU.Ap2.2003
evm.model.Ap2.2000	evm.TU.Ap2.2000
evm.model.Ap2.2001	evm.TU.Ap2.2001
evm.model.Ap2.2006	evm.TU.Ap2.2006
evm.model.Ap2.2007	evm.TU.Ap2.2007
evm.model.Ap2.2004	evm.TU.Ap2.2004
evm.model.Ap2.2005	evm.TU.Ap2.2005
evm.model.Ap2.658	evm.TU.Ap2.658
evm.model.Ap2.659	evm.TU.Ap2.659
evm.model.Ap2.656	evm.TU.Ap2.656
evm.model.Ap2.657	evm.TU.Ap2.657
evm.model.Ap2.654	evm.TU.Ap2.654
evm.model.Ap2.655	evm.TU.Ap2.655
evm.model.Ap2.652	evm.TU.Ap2.652
evm.model.Ap2.653	evm.TU.Ap2.653
evm.model.Ap2.650	evm.TU.Ap2.650
evm.model.Ap2.651	evm.TU.Ap2.651
evm.model.Ap2.1779	evm.TU.Ap2.1779
evm.model.Ap2.1778	evm.TU.Ap2.1778
evm.model.Ap2.1775	evm.TU.Ap2.1775
evm.model.Ap2.1774	evm.TU.Ap2.1774
evm.model.Ap2.1777	evm.TU.Ap2.1777
evm.model.Ap2.1776	evm.TU.Ap2.1776
evm.model.Ap2.1771	evm.TU.Ap2.1771
evm.model.Ap2.1770	evm.TU.Ap2.1770
evm.model.Ap2.1773	evm.TU.Ap2.1773
evm.model.Ap2.1772	evm.TU.Ap2.1772
