Preferred_name	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	diffexpressed	GOs
FLI1.1	0.0333377297818415	-0.0044120249638997	0.785	0.618	1	apo	GO:0000976,GO:0000977,GO:0000978,GO:0000980,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001077,GO:0001158,GO:0001228,GO:0001501,GO:0002376,GO:0002520,GO:0003008,GO:0003013,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0007275,GO:0007599,GO:0008015,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009653,GO:0009887,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0016604,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0030097,GO:0030099,GO:0030154,GO:0030219,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035326,GO:0035855,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048468,GO:0048513,GO:0048518,GO:0048522,GO:0048534,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050878,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0060348,GO:0061515,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0098751,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141
g2185	0.0596411119768979	0.75999577067594	0.185	0.091	1	sym	GO:0007275,GO:0007423,GO:0007444,GO:0008150,GO:0009888,GO:0022416,GO:0032501,GO:0032502,GO:0035220,GO:0035295,GO:0048513,GO:0048731,GO:0048856,GO:0060429
CYP3A4	0.082641398067047	-4.79500609546556	0.011	0.079	1	apo	GO:0001676,GO:0002933,GO:0003674,GO:0003824,GO:0004497,GO:0005488,GO:0005496,GO:0005506,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006066,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006694,GO:0006706,GO:0006720,GO:0006721,GO:0006766,GO:0006775,GO:0006805,GO:0006807,GO:0007568,GO:0007584,GO:0008144,GO:0008150,GO:0008152,GO:0008202,GO:0008207,GO:0008209,GO:0008289,GO:0008390,GO:0008395,GO:0008610,GO:0009056,GO:0009058,GO:0009110,GO:0009410,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009725,GO:0009820,GO:0009822,GO:0009893,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010468,GO:0010604,GO:0010628,GO:0010817,GO:0012505,GO:0014070,GO:0016020,GO:0016042,GO:0016053,GO:0016098,GO:0016491,GO:0016705,GO:0016725,GO:0017144,GO:0019222,GO:0019751,GO:0019752,GO:0019825,GO:0019899,GO:0030258,GO:0030343,GO:0031090,GO:0031667,GO:0031960,GO:0031984,GO:0032451,GO:0032502,GO:0032787,GO:0033695,GO:0033993,GO:0034641,GO:0034754,GO:0034875,GO:0036094,GO:0036378,GO:0042175,GO:0042180,GO:0042221,GO:0042359,GO:0042362,GO:0042368,GO:0042445,GO:0042446,GO:0042448,GO:0042493,GO:0042737,GO:0042738,GO:0042759,GO:0043167,GO:0043169,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044107,GO:0044108,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044255,GO:0044270,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046165,GO:0046173,GO:0046394,GO:0046483,GO:0046686,GO:0046872,GO:0046914,GO:0048518,GO:0048545,GO:0050649,GO:0050789,GO:0050896,GO:0051384,GO:0051704,GO:0051707,GO:0051716,GO:0055114,GO:0060255,GO:0065007,GO:0065008,GO:0070576,GO:0070640,GO:0070643,GO:0070887,GO:0070988,GO:0070989,GO:0071466,GO:0071704,GO:0072330,GO:0097159,GO:0098827,GO:0101020,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901615,GO:1901617,GO:1902652
PSAT1	0.0908490117293023	-0.041106394774441	0.341	0.249	1	apo	GO:0003674,GO:0003824,GO:0004648,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006563,GO:0006564,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008614,GO:0008615,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009110,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0017144,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042364,GO:0042816,GO:0042819,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:0072524,GO:0072525,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1901615,GO:1901617
IQCA1	0.106730910830105	0.65390516010313	0.211	0.1	1	sym	-
g26821	0.132722996845941	-0.856177745720244	0.322	0.373	1	apo	-
g10733	0.135957106748902	1.62483922691632	0.152	0.05	1	sym	-
LRP6	0.142870163229776	3.01342935070507	0.107	0.008	1	sym	GO:0000003,GO:0000902,GO:0000904,GO:0001101,GO:0001501,GO:0001654,GO:0001664,GO:0001667,GO:0001702,GO:0001745,GO:0001756,GO:0001763,GO:0001837,GO:0001838,GO:0001841,GO:0001843,GO:0001932,GO:0001933,GO:0001947,GO:0002009,GO:0002011,GO:0002053,GO:0002165,GO:0003002,GO:0003006,GO:0003007,GO:0003008,GO:0003143,GO:0003306,GO:0003307,GO:0003308,GO:0003344,GO:0003401,GO:0003674,GO:0004857,GO:0004888,GO:0005041,GO:0005102,GO:0005109,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005769,GO:0005886,GO:0005901,GO:0006355,GO:0006357,GO:0006469,GO:0006810,GO:0006869,GO:0006873,GO:0006874,GO:0006875,GO:0006897,GO:0006898,GO:0006928,GO:0007154,GO:0007155,GO:0007165,GO:0007166,GO:0007204,GO:0007267,GO:0007268,GO:0007275,GO:0007350,GO:0007365,GO:0007367,GO:0007368,GO:0007369,GO:0007389,GO:0007399,GO:0007405,GO:0007417,GO:0007420,GO:0007423,GO:0007444,GO:0007447,GO:0007472,GO:0007476,GO:0007507,GO:0007548,GO:0007552,GO:0007560,GO:0007584,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008104,GO:0008150,GO:0008283,GO:0008284,GO:0008285,GO:0008587,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009798,GO:0009799,GO:0009826,GO:0009855,GO:0009880,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009948,GO:0009950,GO:0009952,GO:0009953,GO:0009966,GO:0009967,GO:0009968,GO:0009986,GO:0009987,GO:0009991,GO:0010001,GO:0010008,GO:0010033,GO:0010171,GO:0010243,GO:0010464,GO:0010468,GO:0010556,GO:0010557,GO:0010563,GO:0010604,GO:0010605,GO:0010628,GO:0010646,GO:0010647,GO:0010648,GO:0010656,GO:0010660,GO:0010720,GO:0010876,GO:0010941,GO:0010942,GO:0010975,GO:0010976,GO:0012505,GO:0014020,GO:0014029,GO:0014033,GO:0014070,GO:0015026,GO:0015850,GO:0015918,GO:0016020,GO:0016043,GO:0016049,GO:0016055,GO:0016192,GO:0016202,GO:0016331,GO:0016477,GO:0017145,GO:0017147,GO:0019207,GO:0019210,GO:0019219,GO:0019220,GO:0019222,GO:0019534,GO:0019725,GO:0021532,GO:0021535,GO:0021536,GO:0021537,GO:0021543,GO:0021549,GO:0021575,GO:0021587,GO:0021794,GO:0021795,GO:0021861,GO:0021872,GO:0021873,GO:0021874,GO:0021885,GO:0021903,GO:0021915,GO:0021932,GO:0021943,GO:0021953,GO:0021987,GO:0022008,GO:0022029,GO:0022037,GO:0022411,GO:0022414,GO:0022603,GO:0022610,GO:0022612,GO:0022857,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030003,GO:0030111,GO:0030154,GO:0030177,GO:0030178,GO:0030182,GO:0030228,GO:0030234,GO:0030278,GO:0030301,GO:0030326,GO:0030879,GO:0030900,GO:0030901,GO:0030902,GO:0030917,GO:0031076,GO:0031090,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031344,GO:0031346,GO:0031399,GO:0031400,GO:0031410,GO:0031667,GO:0031901,GO:0031982,GO:0032268,GO:0032269,GO:0032365,GO:0032366,GO:0032367,GO:0032501,GO:0032502,GO:0032984,GO:0032989,GO:0032991,GO:0033036,GO:0033273,GO:0033673,GO:0033993,GO:0034103,GO:0034105,GO:0034185,GO:0034391,GO:0034392,GO:0034613,GO:0035050,GO:0035051,GO:0035107,GO:0035108,GO:0035112,GO:0035113,GO:0035114,GO:0035115,GO:0035116,GO:0035120,GO:0035136,GO:0035137,GO:0035148,GO:0035218,GO:0035220,GO:0035223,GO:0035239,GO:0035261,GO:0035282,GO:0035295,GO:0036314,GO:0036315,GO:0036342,GO:0036445,GO:0036477,GO:0038023,GO:0038024,GO:0040007,GO:0040011,GO:0042063,GO:0042074,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042475,GO:0042476,GO:0042493,GO:0042592,GO:0042733,GO:0042802,GO:0042803,GO:0042813,GO:0042981,GO:0043009,GO:0043010,GO:0043025,GO:0043065,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043235,GO:0043549,GO:0043933,GO:0044092,GO:0044093,GO:0044297,GO:0044332,GO:0044335,GO:0044340,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044853,GO:0045121,GO:0045124,GO:0045202,GO:0045595,GO:0045596,GO:0045597,GO:0045598,GO:0045599,GO:0045664,GO:0045666,GO:0045778,GO:0045780,GO:0045787,GO:0045843,GO:0045859,GO:0045893,GO:0045935,GO:0045936,GO:0045944,GO:0045992,GO:0045995,GO:0046849,GO:0046850,GO:0046852,GO:0046907,GO:0046983,GO:0048048,GO:0048070,GO:0048073,GO:0048076,GO:0048103,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048562,GO:0048563,GO:0048568,GO:0048569,GO:0048583,GO:0048584,GO:0048585,GO:0048589,GO:0048592,GO:0048593,GO:0048596,GO:0048598,GO:0048608,GO:0048634,GO:0048635,GO:0048646,GO:0048699,GO:0048705,GO:0048707,GO:0048729,GO:0048731,GO:0048732,GO:0048736,GO:0048737,GO:0048749,GO:0048754,GO:0048762,GO:0048771,GO:0048806,GO:0048856,GO:0048863,GO:0048869,GO:0048870,GO:0048878,GO:0050678,GO:0050680,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050801,GO:0050877,GO:0050890,GO:0050896,GO:0051090,GO:0051091,GO:0051093,GO:0051094,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051216,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051248,GO:0051252,GO:0051254,GO:0051301,GO:0051338,GO:0051348,GO:0051480,GO:0051593,GO:0051641,GO:0051649,GO:0051674,GO:0051716,GO:0051726,GO:0051960,GO:0051961,GO:0051962,GO:0055024,GO:0055026,GO:0055057,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060019,GO:0060021,GO:0060026,GO:0060039,GO:0060041,GO:0060042,GO:0060059,GO:0060070,GO:0060089,GO:0060173,GO:0060255,GO:0060284,GO:0060322,GO:0060323,GO:0060324,GO:0060325,GO:0060429,GO:0060438,GO:0060439,GO:0060443,GO:0060444,GO:0060485,GO:0060534,GO:0060535,GO:0060536,GO:0060541,GO:0060548,GO:0060560,GO:0060562,GO:0060592,GO:0060596,GO:0060603,GO:0060606,GO:0060788,GO:0060828,GO:0061053,GO:0061138,GO:0061180,GO:0061307,GO:0061310,GO:0061311,GO:0061316,GO:0061324,GO:0061351,GO:0061371,GO:0061448,GO:0061458,GO:0065007,GO:0065008,GO:0065009,GO:0070723,GO:0070727,GO:0070887,GO:0071310,GO:0071396,GO:0071397,GO:0071407,GO:0071542,GO:0071696,GO:0071697,GO:0071702,GO:0071840,GO:0071900,GO:0071901,GO:0071936,GO:0071944,GO:0072089,GO:0072175,GO:0072359,GO:0072503,GO:0072507,GO:0072657,GO:0072659,GO:0080090,GO:0090009,GO:0090090,GO:0090118,GO:0090175,GO:0090178,GO:0090244,GO:0090245,GO:0090254,GO:0090263,GO:0090596,GO:0097305,GO:0097306,GO:0097458,GO:0097708,GO:0098588,GO:0098589,GO:0098590,GO:0098609,GO:0098657,GO:0098771,GO:0098772,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0098916,GO:0099536,GO:0099537,GO:0120035,GO:0198738,GO:1901219,GO:1901220,GO:1901698,GO:1901700,GO:1901701,GO:1901861,GO:1901862,GO:1901963,GO:1901998,GO:1902680,GO:1903506,GO:1903508,GO:1904412,GO:1904413,GO:1904886,GO:1904928,GO:1904948,GO:1904953,GO:1905114,GO:1905276,GO:1905277,GO:1905330,GO:1905331,GO:1990778,GO:1990851,GO:1990909,GO:2000026,GO:2000027,GO:2000050,GO:2000051,GO:2000053,GO:2000055,GO:2000095,GO:2000112,GO:2000136,GO:2000148,GO:2000149,GO:2000150,GO:2000151,GO:2000159,GO:2000160,GO:2000161,GO:2000162,GO:2000163,GO:2000164,GO:2000165,GO:2000166,GO:2000167,GO:2000168,GO:2000826,GO:2001141
g20264	0.166626848581743	-0.389222603807649	0.867	0.871	1	apo	-
CD59.2	0.18141930767517	1.47023571629094	0.089	0.033	1	sym	GO:0000139,GO:0001775,GO:0001848,GO:0001969,GO:0001971,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002673,GO:0002682,GO:0002683,GO:0002684,GO:0002694,GO:0002696,GO:0002697,GO:0002698,GO:0002920,GO:0002921,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005793,GO:0005794,GO:0005798,GO:0005886,GO:0006810,GO:0006887,GO:0006888,GO:0006900,GO:0006901,GO:0006903,GO:0006950,GO:0006952,GO:0006955,GO:0006996,GO:0007154,GO:0007165,GO:0007166,GO:0007596,GO:0007599,GO:0008150,GO:0008284,GO:0009611,GO:0009892,GO:0009897,GO:0009986,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0010941,GO:0010955,GO:0012505,GO:0012506,GO:0012507,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0019222,GO:0022407,GO:0022409,GO:0022607,GO:0023052,GO:0030133,GO:0030134,GO:0030135,GO:0030141,GO:0030155,GO:0030162,GO:0030449,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0030667,GO:0031090,GO:0031224,GO:0031225,GO:0031226,GO:0031233,GO:0031323,GO:0031324,GO:0031347,GO:0031362,GO:0031410,GO:0031982,GO:0031984,GO:0032101,GO:0032268,GO:0032269,GO:0032501,GO:0032940,GO:0032944,GO:0032946,GO:0033116,GO:0035579,GO:0036230,GO:0042060,GO:0042102,GO:0042119,GO:0042127,GO:0042129,GO:0042175,GO:0042268,GO:0042383,GO:0042581,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043209,GO:0043218,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043299,GO:0043312,GO:0043933,GO:0044085,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0045055,GO:0045087,GO:0045321,GO:0045785,GO:0045861,GO:0045916,GO:0045918,GO:0046658,GO:0046903,GO:0046907,GO:0048193,GO:0048194,GO:0048199,GO:0048207,GO:0048208,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0050670,GO:0050671,GO:0050727,GO:0050776,GO:0050777,GO:0050789,GO:0050794,GO:0050817,GO:0050863,GO:0050865,GO:0050867,GO:0050870,GO:0050878,GO:0050896,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051246,GO:0051248,GO:0051249,GO:0051251,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051716,GO:0060255,GO:0060548,GO:0061024,GO:0065003,GO:0065007,GO:0065008,GO:0070613,GO:0070663,GO:0070665,GO:0070820,GO:0070821,GO:0071840,GO:0071944,GO:0080090,GO:0080134,GO:0090114,GO:0097708,GO:0098552,GO:0098588,GO:0098791,GO:0098805,GO:0098827,GO:0099503,GO:1903037,GO:1903039,GO:1903317,GO:1903318,GO:2000257,GO:2000258
g21288	0.191849214071716	-0.978937200510003	0.107	0.141	1	apo	NA
RIT1	0.223636482728692	3.00383683520072	0.059	0.017	1	sym	GO:0000166,GO:0001882,GO:0001883,GO:0001932,GO:0001934,GO:0003674,GO:0003682,GO:0003824,GO:0003924,GO:0005102,GO:0005488,GO:0005515,GO:0005516,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005886,GO:0006355,GO:0006357,GO:0006950,GO:0006970,GO:0006979,GO:0007154,GO:0007165,GO:0007186,GO:0007187,GO:0007188,GO:0007189,GO:0007264,GO:0007265,GO:0007267,GO:0007268,GO:0007275,GO:0007399,GO:0008104,GO:0008150,GO:0009266,GO:0009408,GO:0009605,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010468,GO:0010556,GO:0010557,GO:0010562,GO:0010604,GO:0010628,GO:0010646,GO:0010647,GO:0010720,GO:0010721,GO:0010975,GO:0010976,GO:0010977,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019219,GO:0019220,GO:0019222,GO:0019932,GO:0019933,GO:0019935,GO:0022008,GO:0023051,GO:0023052,GO:0023056,GO:0030100,GO:0030154,GO:0030215,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031344,GO:0031345,GO:0031346,GO:0031399,GO:0031401,GO:0031667,GO:0032268,GO:0032270,GO:0032489,GO:0032501,GO:0032502,GO:0032507,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032879,GO:0033036,GO:0034613,GO:0035023,GO:0035556,GO:0035639,GO:0036094,GO:0036477,GO:0042325,GO:0042327,GO:0042594,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043410,GO:0044297,GO:0044424,GO:0044425,GO:0044464,GO:0045121,GO:0045185,GO:0045595,GO:0045596,GO:0045597,GO:0045664,GO:0045665,GO:0045666,GO:0045893,GO:0045935,GO:0045937,GO:0045944,GO:0046578,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050768,GO:0050769,GO:0050789,GO:0050793,GO:0050794,GO:0050848,GO:0050896,GO:0051049,GO:0051056,GO:0051093,GO:0051094,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051235,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051252,GO:0051254,GO:0051641,GO:0051651,GO:0051716,GO:0051960,GO:0051961,GO:0051962,GO:0060255,GO:0060284,GO:0060627,GO:0065007,GO:0065008,GO:0070727,GO:0071944,GO:0080090,GO:0097159,GO:0097367,GO:0097447,GO:0097458,GO:0098589,GO:0098805,GO:0098857,GO:0098916,GO:0099536,GO:0099537,GO:0120025,GO:0120035,GO:1901265,GO:1901363,GO:1902531,GO:1902533,GO:1902680,GO:1903506,GO:1903508,GO:2000026,GO:2000112,GO:2001141
g20242	0.236479867571652	-0.20302275478553	0.322	0.274	1	apo	-
FAM65A	0.303162509111425	0.31493481962717	0.181	0.071	1	sym	GO:0000902,GO:0000904,GO:0002064,GO:0002065,GO:0002066,GO:0002093,GO:0002682,GO:0002683,GO:0002684,GO:0002685,GO:0002686,GO:0002687,GO:0002688,GO:0002690,GO:0002691,GO:0002693,GO:0002694,GO:0002695,GO:0003008,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005856,GO:0005886,GO:0006950,GO:0007088,GO:0007154,GO:0007162,GO:0007165,GO:0007264,GO:0007265,GO:0007266,GO:0007275,GO:0007346,GO:0007399,GO:0007423,GO:0007517,GO:0007519,GO:0007600,GO:0007605,GO:0008104,GO:0008150,GO:0008285,GO:0008544,GO:0009267,GO:0009605,GO:0009611,GO:0009612,GO:0009628,GO:0009653,GO:0009790,GO:0009887,GO:0009888,GO:0009913,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010564,GO:0010646,GO:0010648,GO:0010830,GO:0010831,GO:0012505,GO:0012506,GO:0014706,GO:0014902,GO:0014904,GO:0016020,GO:0016043,GO:0016324,GO:0022008,GO:0022407,GO:0022408,GO:0022603,GO:0022607,GO:0023051,GO:0023052,GO:0023057,GO:0030030,GO:0030154,GO:0030155,GO:0030175,GO:0030182,GO:0030334,GO:0030335,GO:0030336,GO:0030855,GO:0031090,GO:0031175,GO:0031252,GO:0031253,GO:0031256,GO:0031344,GO:0031346,GO:0031667,GO:0031668,GO:0031669,GO:0031982,GO:0032091,GO:0032101,GO:0032103,GO:0032386,GO:0032388,GO:0032420,GO:0032421,GO:0032501,GO:0032502,GO:0032589,GO:0032878,GO:0032879,GO:0032880,GO:0032886,GO:0032944,GO:0032945,GO:0032989,GO:0033036,GO:0033043,GO:0033157,GO:0033365,GO:0033554,GO:0034067,GO:0034097,GO:0034613,GO:0035023,GO:0035024,GO:0035315,GO:0035556,GO:0040012,GO:0040013,GO:0040017,GO:0042127,GO:0042129,GO:0042130,GO:0042221,GO:0042471,GO:0042472,GO:0042490,GO:0042491,GO:0042594,GO:0042692,GO:0042802,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043393,GO:0043583,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044092,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044463,GO:0044464,GO:0045177,GO:0045184,GO:0045595,GO:0045597,GO:0045661,GO:0045663,GO:0045787,GO:0046578,GO:0046580,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048562,GO:0048568,GO:0048583,GO:0048584,GO:0048585,GO:0048598,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048741,GO:0048747,GO:0048839,GO:0048856,GO:0048869,GO:0050670,GO:0050672,GO:0050789,GO:0050793,GO:0050794,GO:0050863,GO:0050865,GO:0050866,GO:0050868,GO:0050877,GO:0050896,GO:0050920,GO:0050921,GO:0050954,GO:0051049,GO:0051050,GO:0051056,GO:0051058,GO:0051094,GO:0051098,GO:0051099,GO:0051100,GO:0051128,GO:0051130,GO:0051146,GO:0051147,GO:0051149,GO:0051153,GO:0051155,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051249,GO:0051250,GO:0051259,GO:0051260,GO:0051270,GO:0051271,GO:0051272,GO:0051489,GO:0051491,GO:0051493,GO:0051640,GO:0051641,GO:0051645,GO:0051649,GO:0051656,GO:0051683,GO:0051716,GO:0051726,GO:0051783,GO:0055001,GO:0055002,GO:0060088,GO:0060113,GO:0060117,GO:0060119,GO:0060122,GO:0060142,GO:0060143,GO:0060171,GO:0060236,GO:0060341,GO:0060429,GO:0060491,GO:0060537,GO:0060538,GO:0060563,GO:0061061,GO:0065003,GO:0065007,GO:0065009,GO:0070201,GO:0070507,GO:0070663,GO:0070664,GO:0070727,GO:0070887,GO:0071156,GO:0071158,GO:0071214,GO:0071260,GO:0071310,GO:0071345,GO:0071496,GO:0071622,GO:0071624,GO:0071840,GO:0071889,GO:0071944,GO:0090022,GO:0090023,GO:0090068,GO:0090087,GO:0090169,GO:0090224,GO:0090316,GO:0090596,GO:0097458,GO:0098590,GO:0098858,GO:0098862,GO:0104004,GO:0120025,GO:0120032,GO:0120034,GO:0120035,GO:0120036,GO:0120038,GO:1901673,GO:1901739,GO:1901741,GO:1902115,GO:1902531,GO:1902532,GO:1902622,GO:1902624,GO:1903037,GO:1903038,GO:1903827,GO:1903828,GO:1903829,GO:1903903,GO:1903904,GO:1904424,GO:1904475,GO:1904476,GO:1904951,GO:1905097,GO:1905098,GO:1905871,GO:1905872,GO:1990868,GO:1990869,GO:2000114,GO:2000145,GO:2000146,GO:2000147,GO:2000389,GO:2000391,GO:2000401,GO:2000402,GO:2000404,GO:2000405,GO:2001106,GO:2001107
g26521	0.304273174095269	0.125388352968645	0.207	0.129	1	sym	-
