Preferred_name,pval
MEP1B.1,0.922410834088134
C17orf85,0.921818117364334
AXDND1,0.921456519879398
g22681,0.920649705500658
GALK1,-0.920539958257068
gcy.11,0.92036703021888
RNF157,0.919802655085239
RPS27A.1,0.919231984142509
PSENEN,-0.918733574174212
g13977,0.918464698752674
RABEPK,0.918454960367051
g4131,0.918139783866969
g27637,0.917640795252245
g21756,0.917222931959694
DHDH,0.916901234060734
FBXL6.1,0.916899790624745
g21957,-0.916864958348723
LRPAP1,0.916608365276028
g6489,0.916191148003024
PARP14.6,0.916175147981847
PLXDC2.3,0.915970711988199
STAT5B,0.915296392721786
SGSM2,0.914878454647204
g14853,-0.913986978102136
DEF8,-0.913902888145559
g20405,0.913695450944429
SLC44A5.1,0.911719291288754
MFSD11,-0.910531367885958
TNKS,0.910443358153874
COPS5,0.909577994740197
UCKL1,0.908822471600938
LRRC72,-0.90863174426293
PRKAA1,0.908138427468485
g19942,0.907568617052291
g22323,0.907046863915574
g26440,0.906870300446642
ELK3.3,-0.906559820000788
MFSD1,-0.906425109351544
g21587,-0.906203316901839
g1809,0.906002953951006
CIC,0.905600039112953
DDX52,-0.905144256841105
ABCC4.17,0.904543369468121
PPIG,-0.904154353049373
g27622,0.904111319228946
MRPS6,0.903962788673391
g28090,-0.902735542724622
ABCA2,0.90161527190171
GLUL,-0.901198837125757
ZNF207,0.900534378727817
WBP4,0.900530340367913
g25449,0.900481719268212
g28407,0.900478965282554
g6076,-0.900382947112794
g23291,0.899622897087999
CLIP4,0.899243358613433
g22314,0.898566042200329
TRANK1.1,0.898564862631556
NKX2.3,0.898359199651802
RWDD4,-0.898049410576889
g9988,0.895218540064995
SLC29A1,-0.894698128606691
TPPP2,0.893678494831215
g16371,0.893062109430023
LONP1,-0.892997130726434
SSR1,-0.892593262450749
KDM4B,0.892059683196106
MGAT5.3,0.891829267864388
g18938,0.891626491635446
LGMN.1,0.891625518043412
TMEM145.3,0.89162127148398
ANAPC2,0.891190489417744
CABLES1,0.890760352028791
g9046,0.890735895421186
DGKQ,0.890550566174313
MAT1A,-0.889920521793271
g24341,0.889614528389875
ING4,0.889455214206954
g15216,0.889239947349323
ATP6V1E1,-0.888931702914484
ECHDC3,0.888899316674579
STK36,0.888895484864441
C17orf104,0.888809583079364
ARFGAP1,-0.888393680885859
UCHL5,-0.888371423257812
RAD21,0.888163768619868
CCDC178,-0.887828346650955
HMCN1.3,0.887581964644072
TADA2B,0.887487395067894
ATP6V1B2,-0.887247485607917
PRCC,0.887052359810762
HSD17B4,0.886985195680456
ZC3H3,0.886541690421546
PARG,0.886292848287757
MORN2,0.88606385057896
EIF3G,-0.885739379168441
g6833,0.885417991161272
g21020,0.884985228978718
DHRS7.2,-0.884963330459646
ANKMY1,0.884866568617537
UBE2V2,-0.884796702667167
ZNF503,0.883992330583692
SCARB2.1,-0.883083453677344
SNX29,0.8820582586611
CSNK1A1,0.880278564326839
HNRNPH1,-0.879704770910944
RAB8B.3,0.8796311002531
g13518,0.879519534207303
LRRC34,-0.879389657246775
DOX2,-0.879141186196053
LHX8,0.878950703146865
g9202,0.878205674543446
g15156,0.877673446122001
IQCG,0.877636694829337
unc.79,0.877622616849022
g23186,0.876662620694845
KIFC1,0.876445704346472
SDK1.1,0.875821533531434
TFAP2A,-0.875559988334301
ACTR3B,-0.875474757168567
NCK1.1,0.874481873259204
CCDC50,0.873745113993396
ENKUR,-0.872877766575565
g20426,0.872260893103762
Gdh,-0.871582757358889
NUDT21,-0.871578507279999
HMCN1.26,0.871073191266102
KIF16B,-0.870908288698709
g22135,-0.870122170953933
URI1,-0.870007450459677
g15187,0.868671044635275
g14118,0.868670142440832
TRAPPC8,0.867798004846442
EIF3K,-0.86778664575255
TRABD2B,0.867772479280439
g26358,0.86777016772615
STX1A,0.867769220310854
g1686,0.867348270786684
KIAA1257,0.867331306115364
FAIM,0.867322361025583
g13769,0.866951583581532
XPO1,0.866949242340588
SNTB1,0.865526281036819
PA2G4,-0.864945396275575
FAM49B,0.864547468312987
g29509,0.86376033780378
MORN1.1,0.86331682984095
C16orf72.1,0.86302819739935
AFF3,-0.86198083213583
g26355,0.861938579109542
g18741,0.861903409167328
MTHFS,0.861507043298591
g20770,-0.861297245368734
g9348,0.861047329834797
g13594,0.861046723426012
g18740,0.860553454577612
g11730,-0.859743346485161
g25907,0.859688042116316
PPP1CC,-0.859661687476589
g19432,0.859225680467384
NOL4,0.858787451689352
CCR6.1,0.858780106286259
TANGO6,0.858387904559817
g17428,0.858333694508812
DNAAF1,0.857930163228511
VPS29,-0.857897205017486
IDO2.2,0.857480986630214
SAMD9L.1,0.857199438562021
ARL6IP4,0.856631055042391
Top1,-0.856491034151094
g4611,0.856179897760736
APAF1,-0.855816469492879
USP22,0.855663928487455
g16632,0.855633959741644
TEAD4,0.855263321417143
g27191,0.855211639461857
g19261,-0.854828781925555
XRCC4,0.854352434515826
g19478,0.854101582471978
CRNKL1,-0.853917984897895
L1CAM.1,0.853395120304545
g824,0.85298656672843
g2046,-0.852986029008694
g16156,0.852985673877001
SMCR8,0.852609153737753
SOX8,0.852603838025765
EPG5,0.85230261414187
g18094,0.851686310615408
GNPTG,0.851478660490892
WWP1,-0.851333766614565
KTN1,-0.851266874535011
SSB,-0.851058051753531
ERP29,-0.850680802456345
GOLGA7,0.849494553686771
PDCD10,-0.849421582424466
g28012,0.849335948663009
g8494,0.849308060233919
SIPA1L2,-0.848855594132887
MRPS18B,0.848696108910267
g4692,0.845793137943708
ABCG4,-0.845490908520378
SGK1.1,0.84500007065536
LDB2,0.844541144479076
OSGIN2,0.844540482184625
ILK,0.844539435429893
g23716,0.843513733045364
MOK,0.842815226252135
DYM,0.842227046338784
FAR2,0.842226243745391
IGF2BP3,-0.842039041580484
g14809,-0.841648866154211
TCHH,0.841568282156541
ZGRF1,0.841295615723926
TCEB1,-0.841055684251627
HMOX2,0.841021647096585
CCDC13,0.840820855384785
ACTR5,0.840559920613588
FADD.2,0.840180234516386
FRMD5.1,0.840112553695722
Myo21,0.840072472191934
TOPORS,0.839879635976777
OTX1.1,0.838937324796116
g28951,0.838212397260704
DGCR8,0.838011982737025
LPHN3,0.837946324556222
PM20D1,0.837382206473753
GEN1,0.836917306699546
KIAA0196,0.83679446562712
STXBP5,0.836124692454828
STK39,-0.835942268284594
QDPR,-0.835595065951162
USP1,0.835515949772638
SUGT1,-0.835368452446451
MFN2,0.834876032987017
PARVA,0.834741252900462
C19orf24,-0.834338401610746
HNRNPA3,-0.833743426405966
LRRC9,0.83205698626009
g1851,-0.831638625615956
STAMBPL1,0.831633342070433
SETX,-0.830685003372608
g21699,0.830684773570142
g3990,0.830501511626673
MAP2K7,0.830416747514794
GPS2,0.830165100156461
g4255,-0.830022655021759
g18693,0.829470348362875
g9438,0.828269101659287
g20973,0.828058764899572
g17284,0.827829539856614
EPSTI1,0.827558060170274
DCTN4,-0.826525497065134
g5017,0.825659244707407
g6934,-0.825598392835178
g26377,0.825180773146367
SPINT2,-0.824884368031028
YY1,-0.824521828901216
g27664,0.824419220841336
CCDC148,0.823755588972065
g27852,0.823337637664169
g8847,0.822103744914977
g12422,-0.822034716023521
g17538,0.821806865122579
g26489,0.820673969351662
RFNG,0.820430857691704
NCAN.1,0.82042998170625
HYLS1,0.820428914341734
ABCA5,-0.820183104135641
NDUFS7,-0.820108759610273
Iswi,-0.820068175658381
g17951,0.819314947579775
SPG20,-0.819143248439496
g20568,-0.818567308233345
VWA7.3,0.818065119624365
CSK,-0.817260084294969
DIXDC1,0.817220163977147
LHFPL2,-0.816246745359987
DDX27,-0.816175019703515
SPTLC1,-0.81537937793489
g24459,0.81449971370909
UQCR10,-0.813866376884751
PRPF6,-0.813203836135812
g12738,-0.813158427132115
C11orf88,0.81230850571504
g22057,-0.812218655478512
g17225,0.811742345537335
NUDCD3,0.811478663484298
DOK4,0.811136481031466
g20017,0.810397401971008
g12141,-0.810377680082206
PTPN14,0.810290901028589
ADK,-0.809634919693387
DHX38,-0.807740979392518
POLA2,0.807698381778621
g431,0.807373553473176
PAIP1,0.807223131765872
SASS6,0.806896372275992
YWHAZ,-0.806378794427749
g29835,0.80576458683266
g8173,-0.805471938494276
ABCA1.1,-0.805380049088053
g4876,-0.805023514992949
BRD8,-0.803773709577189
TCF25,-0.803305935123568
g13055,0.803064083668007
TERF2IP,0.803054491007221
DYRK1A,0.802788161357631
g22969,0.802697248304455
ATP6V1G1,0.802393171364421
UGT2A1.3,0.802360464754734
RECQL4,0.80219583700972
ARMC7,0.801722496859672
SOD1,-0.801716369625252
g7620,-0.80161288766688
FAP,-0.80136863953266
g21583,-0.801311830712774
VPS33A,0.800999205112979
ARID1B,0.800863409914227
NCEH1,0.80061472237387
RNASEH2B,0.799758304671394
TDRD3,0.799323449279419
g26412,-0.799317915734736
SNRPF,-0.799224941837582
SLC15A1.2,-0.798812300091712
TMX3,-0.798639011654089
CCDC177,0.798535780846073
g19167,0.79816176633764
TSR1,-0.798101351845719
LIN54,0.798048688289684
PTK7,0.797954022228134
CCDC65,0.797832005478042
g7265,0.797325345176946
g20669,0.796969974773669
DYRK2,0.796395049855241
g8236,0.796300363595032
g23832,0.795358739997894
FKBP8,0.795325378284086
g10018,-0.795184859076715
g9858,-0.794849145207715
GPX4.1,0.793749777524692
CDCA7,0.793617946497745
rdgBbeta,0.793516153207617
NRBP1,0.792441610691615
NFIC,-0.79158357296619
g27213,0.791540008453453
CEP162,0.791378790160506
C16orf89.1,0.790889574054911
DGKG,0.790826375919232
g27212,0.79065534490744
g24218,0.789979263556207
RAI1,0.789824652230373
XDH,0.789398954675007
GYG1,0.788899253048361
QARS,-0.788476525031739
FLT4,0.787854318895948
g9927,0.787770777158454
g11359,0.787585878600598
g11711,0.787482212713936
g29442,0.787408986512524
SIAE,-0.786927481898405
SMARCD2,-0.78690040739368
g18663,-0.786305661500624
ERP44,-0.786216377395326
NUDC,-0.786063133974069
CWC27,-0.785909501585539
g20049,0.785858586305034
CTHRC1.14,-0.785764472675897
EIF3L,-0.785388355386157
g21639,0.785356276630938
g9609,0.785350716567267
g21660,0.785318407363493
MATN4.6,0.78500448940949
UBE4B,-0.784809520778298
MAN2B1,-0.784800723209211
TBXAS1.8,-0.784570016897356
g22292,0.784508473964687
IFT88,-0.784440073194093
NADK,0.784424993047878
g20034,0.78432211540876
CCDC151,-0.784202615398743
PALB2,0.783792066312248
g15792,0.783361667748169
g23387,0.783302963091811
THADA,-0.78310375857028
g12731,-0.782498441942601
BLOC1S6,0.782363383969294
g15354,-0.782188384868414
g17329,0.781897509214409
RAB3GAP1,0.781806409475165
PTPRS.1,-0.781400804256135
CCDC87,0.781315891030607
g6408,-0.78126351822477
NOB1,-0.781179956732935
TTBK2,0.780834365289803
g19740,-0.780607503814816
ECT2,0.780356292413723
polr1d,0.780311192593871
g29500,-0.779427319385566
g18302,0.77936396463721
g26120,0.779276362241745
ZPR1,-0.779182067668662
g26680,0.778865883857524
ARF1,-0.778715362305274
CUZD1.3,0.77836292087358
g10964,0.778264437392692
GPR157.1,0.777865794867544
g16793,0.777806261847558
QKI,0.77728813367412
g25732,0.77727104788652
PNLDC1,0.777260092750546
g29097,-0.776781663123511
PRKACB,0.776322729107101
g27003,-0.776230947709232
EIF5,-0.776202691402573
g4235,-0.775235554079353
MEN1,0.774751941561969
g7511,0.774730882111267
RpII215,-0.77463554714437
KCP.5,-0.773951667501015
CPED1,0.773721730428788
g19667,-0.773502622639461
g29107,-0.773454914399889
ASPM,0.773225906541905
g4561,0.771708535094065
kin.16,-0.771455120895457
NPTX1.5,-0.771356912293827
UBR3,0.770691328410007
MAF.4,0.770183144122184
FGFR4.1,0.770181648148994
CCNDBP1,-0.769519079047005
C9orf116,-0.76940217157296
SEC11A,-0.768866092214613
RAB23,0.768687644155968
g12394,0.768179442358534
PTTG1IP.1,0.768178094916841
g6331,0.767864713817907
g1924,0.767714020411577
g26170,0.767667995624039
WDR61,-0.767213797397377
TBCD,0.767204699893012
CLIC1,0.767134417189102
MON1A,0.766649697670049
SYPL2,0.765818583930451
C1orf85,-0.76577299846594
WDR26,0.765160287998779
CCDC108,0.765159304953517
MTFR1,0.765087725868469
WDR19,0.764792353972852
g693,-0.764743279914153
DENND3,-0.764491261911108
MYLIP,0.764484319460577
TUBGCP4,0.764135928157486
Tnfrsf22,0.764114694864046
g10726,0.763678384963722
WDR90,0.763107324580353
ABR,-0.763064123643832
g16088,-0.762984745987583
PPP3R1,-0.762890104371334
CNTLN,0.762562413331577
RICTOR,0.762430716106555
g24770,-0.762337124813799
RFX3,0.762124914891287
g7254,0.762054253080251
CDK1,0.762032553119595
g22971,0.761116950016957
PHTF1,0.761114238486969
g721,0.76105203701501
RPP38,0.760086757099571
TOPBP1,-0.759205808835997
EIF3E,-0.759180200701273
g4724,0.7585474233374
TRAF4.3,0.75810108608106
g1176,-0.757170611808759
NOL8,-0.75633477691366
g18119,-0.755926219990633
CACNA2D1,0.755826279052395
FCN2.1,-0.75566604982024
g15781,-0.75560178050586
g21403,0.755578928283895
qor,0.755007431272258
g17547,0.754946242098234
AGXT2,0.754927973023309
SNX8,0.754571519647388
TTLL8,0.754566907375618
g583,-0.754283924347853
g10842,0.754053372334721
g23369,0.753891167263363
g6722,0.753536535457462
TSTA3,-0.753317460119514
PLCD4,0.753206810374686
g29979,0.753116657262956
g523,-0.751913029343308
CNPY3,0.751790895084251
PSMC4,-0.751176595383207
ERN1.1,0.751151792331438
g17718,0.75103366118686
g10251,0.750427468054615
CCT4,-0.750129694472889
CDK17,0.750037013119555
ANK2.1,0.750000593115438
PHKA2,-0.749899851874312
XPC,-0.749679314479359
FKTN,0.74948172696363
SHH,0.749393307579953
CORO7,-0.749344152232438
g24866,0.749338111028129
PARP2,0.749186061663377
g11655,0.748809442266045
g29984,0.748552659162036
TTC21B,0.748550014861192
g26277,0.748541308845946
DGAT1.1,0.748443183655722
EPHA6.1,0.748435088550893
HMGXB3.1,0.748031308511699
CDT1,0.747909193807501
EPB41L4A,0.747508800025342
g15170,0.747109004773193
RAB11A,-0.746915492938568
WNT4,-0.746863875793692
DNAJB6,0.746733203029267
lap.2,-0.746693781958831
FAM207A,0.746361093502158
TGFB1I1,0.746211516689732
JAZF1,-0.746147589149176
SNRPE,-0.745962663767742
PTEN,0.745496103660509
NDST1,0.745423478693125
QRICH2,-0.745073974920394
RP2,0.744797206509387
g23388,0.744795899715647
CUZD1.5,0.744688123287549
MICU3,0.744640822765398
g22813,0.744493614518039
g8227,0.744378346177197
MUT,-0.744269539643568
GINS2,0.744242153505471
g18313,0.743843210421215
PTCH1,0.74358962642531
g23654,0.743568037057248
WDR59,-0.743265425270458
NKX2.5,0.742930987238717
g18131,0.742526468435268
g26806,0.741478655209146
PELO,-0.741476773480476
ATP2C1,0.740855139311898
g23943,0.740313007759992
CST6,0.740237954517122
g19840,-0.740064674065898
g3945,0.739920845060549
PUM2,-0.739795206743269
g23010,0.73971363559941
DAB1,-0.739571954824998
FAM227B,0.739544955793156
g6434,0.73954493199815
g22757,-0.739532182164007
Nlrp10.3,0.739049060713265
g25822,0.738840885452022
DEPDC1B,0.738735054382769
g17520,0.738206035371796
g15232,0.738197260388761
ATAD2B,-0.738165903562114
CASC5,0.737960503747284
UBE2H,0.737603478528818
g29108,-0.737136780961676
g13286,-0.736659895174019
RNF113A,0.736081827039673
g29250,0.735871746376044
g25978,-0.735858893584742
g1939,0.735673431815605
g4453,0.73549460688236
g7069,0.735333964624142
SLC39A7,-0.73516082876987
g12212,0.735026122779646
g12763,0.735021517388298
g18509,0.734809132473208
PHEX,0.734710478255302
ACTR2.1,0.734614381064787
g6497,0.733548107729866
GTF3A.1,-0.733416628366808
C10orf67,0.732839938902405
PAPD4,0.732594846446505
ADAMTS18,0.731622496544818
SMAD5.2,-0.730175057857095
g6547,0.730030566136971
DNTTIP1,0.72990317124735
g4080,0.729839813191485
RTEL1,0.729504368500994
PHKG2,0.729399736339115
g9856,0.729177197310757
g7242,0.729169229124911
EIF1AX,-0.729154226882001
KLHL12.1,0.72897176577462
RB1,0.728644044725909
CBX8,0.728330885802794
ACO2,-0.728300355492475
HELLS,-0.72811446089951
RASSF2,0.727758354888102
g12663,-0.727360777359145
CARHSP1,0.727226263791537
SDCCAG3,0.726690902081188
igsf9,0.726156595617363
ALDH2,0.725976658448186
DTD2,0.725890047106974
TNFRSF10A.1,0.725862590922031
MIF4GD.2,0.725634913530666
g23296,0.725622467466596
g23804,-0.724325179139225
RAB22A.1,0.72429785396386
PFDN6,-0.72409473379718
g1382,0.723527169699692
g4752,0.723526121666025
KCMF1,0.723479433228999
PRKCI,0.722994489608452
DAP,0.722940479186983
prss16,-0.722665781488927
UAP1,-0.722628253861142
FAT4.1,0.722459047110866
MOXD1.4,0.722394542609469
g12090,-0.721990608356322
SYNJ1,0.721867126158649
g7235,-0.721328302588276
g11577,-0.72114958744657
OGG1,0.720790725616364
CPPED1,0.720545902621829
INO80D,0.720519328434425
ZNF341,0.720257090807633
C6orf118,0.720005463229444
MYD88,0.719981461407709
GSR,0.719979640598583
KIAA1715,0.719792683152477
g22806,0.719713839490968
C14orf169,0.719711869188095
PSMD14,-0.719633823534941
ATG12,0.718398060023193
g24003,0.718397710812196
g2551,-0.718352452284754
SLC22A14.1,0.717322140045397
g27071,-0.717087961400242
MIB2.2,-0.716861086150421
g13945,0.716482939383645
g23088,-0.716261198119238
DNAH14,-0.71612354739744
g546,0.715692808910688
ALOX12B.2,0.715662737222595
g14031,-0.715071322139227
TRIM56,0.714873747342565
PIN1,-0.714843563135909
ARSB.7,0.714605519222618
RANBP3,-0.714372811407747
g1038,-0.71431583335377
g10730,-0.714134727822391
g5235,-0.713069539114936
ALOXE3.2,-0.712946457675494
CACNA1A,-0.712749161686477
g22775,-0.712571026119522
HNF1A,0.712156991108289
GLUL.1,-0.711972995210499
LYPLA1,-0.711771371375025
EIF4A3,-0.711581113344537
CCT5,-0.711555879898037
MYO1E,-0.711480552317111
FOCAD,0.711440341451743
g22228,-0.711431996768457
MPEG1.3,-0.711353133936875
ROMO1,-0.711342007786658
g11232,-0.710386608279164
InR.1,0.710273388772162
g10725,0.710263177564327
ZCRB1,0.71003053611306
g15981,-0.709904716985319
SLC47A2.3,-0.709635502815858
ATM,0.709590985059203
g18705,-0.70958930612961
ATP6V1H,-0.708502080205601
g8447,0.70794093708435
AACS,-0.707844108147571
HMCN1.13,0.707800816228332
g15839,0.707552252669338
g1716,-0.707522757948882
PTCHD3.3,-0.707004542930116
AMN,0.706535038089864
g7353,0.706222871458523
g27681,0.706119340979539
g10306,0.705988846714721
g22047,0.705381013132185
g28337,0.705226247340014
g21623,-0.704927925624529
WNT10A,0.704583559937537
C19orf53,0.704288331776752
CHMP1A,0.703930474737385
g10901,0.703745142567373
GGT6,-0.703726787876218
g4050,0.703038286029358
RAP1A,0.702490993497102
ZFAND3,0.701738504496727
mup.4,0.701537320413986
g24119,0.700522846468394
TBC1D8,0.700092822537496
CDK12,-0.699814892483486
PCNA,-0.69919100101246
g29888,0.698837702596377
MAPK15,0.698450583913848
BAG3,0.698249932675837
KIF26B,0.698245633309256
ACBD3,-0.697786644271627
g29103,0.69777165640055
g8940,0.697702318469803
VPS35,-0.697672748650666
g8983,-0.697621038989691
SRP68,-0.697048473244456
g4024,0.697007675585118
FGFR4.4,0.696598609876208
EXOSC9,-0.696495316359462
FUCA1.2,-0.696373817865305
SKIV2L2,-0.69568914022258
MMEL1,-0.695640809662157
g11933,-0.69553702381209
SLC16A3,-0.695454630676384
COIL,0.69525574008976
g536,0.695141186076812
CFAP99,-0.694585857280249
g28932,0.694272760754543
COPZ1,-0.694042291077993
EMG1,-0.693937664567574
g24006,0.693491747280131
NUF2,0.693485216431975
CCDC14,0.693480014549867
g12730,0.692625318575946
g23918,-0.692448369032436
XRCC1.1,0.692177092876873
g15154,0.692167435576746
BAP1,0.69207514859085
TAF7,-0.69189805376164
g10883,0.691826560683693
g14402,-0.69155537573474
RANBP1,-0.691100505421025
AQR,-0.69080990081945
g5175,0.690715802671072
C22orf23,0.690715249804666
LARS,-0.690674904349523
FARSB,-0.690294721422233
DARS,-0.689971139039773
g30133,0.689607419707115
CDAN1.1,0.689293876416166
DNAJC9,0.689286317909873
g7536,0.688874701305356
TUBA1A,-0.688858671898554
HADHB,-0.688601119978583
g19151,-0.688170608886592
g28391,0.687939192742467
g12928,0.687483034031583
RPAIN,0.687061702712752
g25506,0.686518720917096
C8orf48,0.686515712313525
SPAG1,-0.686310193127001
GstS1,-0.686150647236752
ADAMTSL5.1,-0.68610326379265
ADRM1,-0.685844456000182
NUP153,0.685699105787375
wos2,-0.685599060589241
g643,0.685145623439453
HHAT,0.684997214315538
EFCAB6,-0.684926949335752
g2009,0.684857545904431
cetn2,0.684705285037774
NDUFV2,-0.684623157384172
g19184,0.684606975722629
CISD3,-0.684030908997005
g24842,-0.68394015733549
g14417,0.683884701402749
DUS3L,-0.683661890063547
VPS52,0.683468415771948
CFAP221,0.683352465034635
PSMD3,-0.683204075599294
g3348,0.683174166579679
ZNF277,-0.682694567585334
g9244,-0.682592133309723
SIL1,-0.682454563603169
HPN,-0.682276934811459
g7572,0.682195665104667
CXorf57,0.682054101467703
g26360,-0.681924307017522
GPHN,0.681498031459162
SREK1IP1,0.680998987587004
g26470,-0.680930853590917
morc3,0.680929148421408
g10678,0.680458395101027
g28091,-0.680227451981455
g13058,-0.679623259377873
ANKRD13B,0.679436693027202
RERE,-0.67901808680337
g17909,-0.678873440643363
C12orf66,0.678558476642714
CSTF1,0.678212027046244
g4227,0.677996043806602
g10276,0.677868528514534
CCHCR1,0.67785889838758
TRAF7,0.677561845361441
g9365,0.677428434358784
ALPL.2,0.677415066581591
PACS2,0.677085278705888
SBNO2,-0.677031791501462
NCAPG,0.676739505451217
LRP4,-0.676690810502011
REEP2,-0.676170818466038
MTA1,0.675675806636312
TIMM44,-0.675344908020111
TOMM20,-0.675274282458335
DERL1,-0.675147402561121
TKT,-0.675082771088891
NEDD9,-0.675032395124117
g7293,0.674835389410552
g257,0.674826056124226
g16277,-0.674766099038208
NT5DC1,0.674602033892495
g6368,-0.674012239930806
PRKCD,-0.67398160833945
F5.6,0.673932613629167
KPNA2,0.6739274027741
LRRCC1,0.67381253851706
g3858,0.673708743780123
alkD,0.673369030751758
g4829,-0.67234433214133
g22623,-0.672303040587281
AP5M1,0.672017374432979
PRDM9.1,0.672014929947507
g5547,-0.671841017556626
SLC7A9.2,-0.67174218032596
snrpd2,-0.671593756464347
g13954,0.671452369025433
g21779,0.671360484347667
g4605,-0.671159707207274
EZH1.1,0.671071102872245
g11225,-0.671067068904769
L1CAM,0.670994333100207
PLAC8,0.670888087795981
ILKAP,0.67088665058142
g9825,0.669858783484264
g18982,0.669749726317834
g20939,-0.669715586224377
TECPR1,0.669366984468908
WDR7,0.668943786626651
g22263,0.668852298056786
Picot,-0.668752822118521
NWD2,0.668529120013191
g23666,0.668525232390602
HYPK,-0.668223313297488
TMSB15B,-0.668179025141961
TYMS,0.667950243945877
g16828,-0.667741350328816
g18348,0.66770590087721
INSM2,-0.667256976936672
STXBP4,0.667243201790291
FBXO4,-0.666552388289096
g16690,-0.666218175222553
g14441,0.666175984583936
CDC25A,0.666169767907886
g9367,0.665481278508284
g24723,0.66543752617862
IPO13,0.665376825311582
HSD17B12,0.664866310346659
PACRGL,0.66440248158667
g6592,0.664384160123607
PTPN2,-0.664310237540347
DAZAP2,0.664299569416481
g9843,0.663697895492349
MED14,-0.663516065671458
KPNB1,-0.663270620248071
CUBN.19,0.66326592501841
g29996,0.663207274129601
PWP1,-0.663163970471965
VGLL4,0.662554834448452
g18316,0.662192235325339
GRB14,0.661413421026323
FBP1,-0.661370590169829
CEP95,0.660920825812179
CUL3,-0.660279250396144
ERCC5,0.65969834566237
IQCD,-0.659665757946878
PPM1D,0.6592023887038
KIF12,0.659157069238528
DNAL1,0.659103894689149
ATF7IP.1,0.658528762503708
TRIM6,0.658520975962113
ROBO1.2,-0.65851588692065
RAB3GAP2,0.657961377809922
RSF1,0.657369841094937
SKP2.1,0.65698619901833
EPHX4,0.656836576951755
g4043,0.656653360165785
g15102,0.656300292456
g28804,0.656263666390107
g18422,-0.656238866515969
SLC16A2.9,-0.656012410928148
g14813,0.655727039440171
g1095,0.655686912245781
FAM120A,-0.655625077340613
g24206,0.655116347476808
EIF3F.1,-0.655085194325581
g20416,-0.654736017251109
g339,-0.65471572970328
PLAUR.3,0.654510542125628
GSTO1.1,-0.654509801279396
AKAP10,0.654505502070008
g1396,-0.654501356130606
TMEM214,-0.654293052186527
CSNK1G2,0.654000779483385
g30336,0.653965111814789
g19728,0.653929150002001
TTC38,0.653927719029167
g10692,0.653395220773528
FREM3,-0.653394726639062
TDP1,0.653392759782911
ERCC4,0.653352970939737
ZZEF1,-0.653072835191746
g28896,0.6528574355521
CHDC2,0.652209363615708
g17630,0.652208956001959
g19364,0.652200889163524
AGXT,-0.652156700401461
g13852,0.651669112222065
ABCC1.4,0.651640861073705
COX6B1,-0.651256069529539
WDR41.2,0.651093242380537
Tsp42Ed,-0.650130049522337
g29670,0.649939593537054
AMBRA1,0.649897897687945
g26963,0.648737713621716
g22967,0.648181542224393
g16571,0.64779443232853
GRAMD4,0.647686192353773
g5187,0.647583499498537
GBP5.1,0.647026716527443
MROH1,-0.646654429981993
g912,0.646452790890341
g14897,0.646429431883923
g23047,0.646429238367371
CDK5R1,-0.646211370547337
g21870,-0.645880757847721
GPT,0.645874566631118
g15006,0.645326358232818
MEST,0.645268561847736
g24197,0.645215081688268
RPUSD2,-0.644986014792837
HPS1,-0.644868052941152
g24499,-0.644799431368949
KCNT2,0.644699764300974
SFXN1,-0.644546251278819
g17191,0.644167529466701
C1orf198,0.644136252113772
SCP1.1,0.644115888574756
HMCN1.48,-0.643970518239305
g19815,-0.64389599381851
PPID,-0.643484115889439
g27369,0.642976902239877
DDX55,0.642975479819379
USP5,-0.642494495456669
LYRM9,0.642396001256405
g22968,0.642369294064479
CLUAP1,-0.641901679879966
g17502,-0.641682551913175
NCAPD3,0.64129441667524
TSR2,-0.641267362494393
g16427,0.641254638636382
g470,0.640775540000925
TRIM37,0.640719487441466
g3690,0.640641508422857
H3F3C,-0.640257767505809
g13533,0.64019426440071
CALB1.1,-0.640188674862903
g24066,0.640050847491569
C1D,-0.639243383282105
CCDC113,-0.639152739748129
SF3B3,-0.639118703385991
g18772,0.638881765139076
g20610,-0.638766324493268
HMCN1.11,0.638318245799633
DDB1,-0.637956080409287
PLEKHF2,-0.637954048878895
g9328,0.637716616559748
TTC12,-0.637596669315667
TBRG1,0.637343704610732
CSTF2,-0.63724358721371
UBE4A,-0.637240227587138
g10002,0.637221318146929
g17793,0.637220998232399
TTC38.2,0.637184711178712
ERCC6L,0.637174404760669
g658,0.637163846624634
WLS,0.636636785078778
P4HA2.2,0.636596291199623
ARMC4,0.636246737282633
Rrp1,0.6360555949529
MEX3C,0.635880772364226
SSX2IP,-0.635607655863663
g2255,0.635469822360647
C1orf35,-0.635073694946038
g20838,-0.635029034286161
g3298,0.634885435805851
g27357,0.63486565135191
AASDHPPT,0.634845505636651
ADAMTS10.2,0.634839027493101
SRP72,-0.634637794067321
ABCE1,-0.634460823629987
WBP2,0.634418905071096
g25246,0.634353637512938
g4061,0.634260029769026
RFWD3,0.634258874397214
g12870,0.63312883888116
MOXD1.8,-0.63302549156941
GTF3C3,0.632660006433749
FIGNL1,0.632656206282202
g26266,-0.632214124778122
ARH1,0.632072413928126
SVEP1.8,-0.632036058344897
SEPT12,-0.631965895604778
RDH8.3,0.631958066190239
SPCS1,-0.631852890980342
LOXHD1.2,-0.631556302491529
Hsp68,0.631401466307589
